String Index	Text
qstsa2q12	Kill Radament.
qstsa2q13	Return to Atma for a reward.
qstsa2q21	Show the scroll to Cain in Lut Gholein.
qstsa2q22	Search the Halls of the Dead under the Dry Hills for the Cube. Search the Maggot Lair under the Far Oasis for the Shaft. Search the Claw Viper Temple for the Headpiece.
qstsa2q23	Use the Horadric Cube to restore the Staff.
qstsa2q24	Take the Staff into Tal Rasha's Tomb.
qstsa2q25	Take the artifacts to Cain in Lut Gholein.
qstsa2q31	Look for the source of the darkness.
qstsa2q31a	Ask Drognan about the strange darkness.
qstsa2q32	Destroy the Serpent Altar in the Claw Viper Temple beneath the Valley of Snakes.
qstsa2q33	Speak with the townsfolk in Lut Gholein.
qstsa2q41	Look for the Arcane Sanctuary within the Palace.
qstsa2q41a	Talk to Drognan.
qstsa2q42	Find Horazon's Journal.
qstsa2q43	Continue the search for the Seventh Tomb.
qstsa2q51	Beware the Summoner.
qstsa2q52	Kill the Summoner.
qstsa2q53	Return to town for more information.
qstsa2q61	Find Tal Rasha's Tomb.
qstsa2q61a	The Symbol of the True Tomb of Tal Rasha.
qstsa2q62	Kill Duriel.
qstsa2q63	Explore Tal Rasha'a Chamber.
qstsa2q63a	Talk to Jerhyn.
qstsa2q64	Talk to Jerhyn.
qstsa2q65	Talk to Meshif.
qstsa3q01	Jungle Village
qstsa3q11	Search the six temples in the Bazaar, Upper Kurast, and the Causeway for Lam Esen's Tome.
qstsa3q12	Talk to Alkor.
qstsa3q21	Find Khalim's relics. Search for his Eye in the Spider Cavern.
qstsa3q22	Search for Khalim's Brain in the Flayer Dungeon.
qstsa3q23	Search for Khalim's Flail in Travincal. Beware the High Council.
qstsa3q24	Search for Khalim's Heart in the Sewers under the Kurast Bazaar.
qstsa3q25	Transmute Khalim's relics - the Flail, Eye, Heart, and Brain - with the Horadric Cube.
qstsa3q26	Use Khalim's Will to smash the Compelling Orb.
qstsa3q21a	Ask Cain about Khalim's relics.
qstsa3q31	Look for the Gidbinn in the Flayer Jungle.
qstsa3q32	Pick up the Gidbinn.
qstsa3q33	Return the Gidbinn to Ormus.
qstsa3q34	Talk to Asheara.
qstsa3q35	Talk to Ormus.
qstsa3q41	Ask Cain about the Jade Figurine.
qstsa3q42	Show Meshif the Figurine.
qstsa3q43	Ask Cain about the Golden Bird.
qstsa3q44	Give the Golden Bird to Alkor.
qstsa3q45	Return to Alkor for reward.
qstsa3q51	Find the Blackened Temple within Travincal.
qstsa3q52	Kill the High Council.
qstsa3q53	Ask Cain for help.
qstsa3q61	Smash the Compelling Orb with Khalim's Will to open the way to Mephisto's Durance.
qstsa3q62	Search for Mephisto in his Durance.
qstsa3q63	Kill Mephisto.
qstsa3q31a	Ask around the Docks about the Gidbinn.
qstsa3q51a	Ask Ormus about the Blackened Temple.
qstsa3q61a	Ormus has news about the Guardian.
qstsa4q11	Look for Izual in the Plains of Despair.
qstsa4q12	Destroy the demon that holds Izual's soul.
qstsa4q13a	Talk to Izual's Spirit.
qstsa4q13	See Tyrael for reward.
qstsa4q31	Take Mephisto's Soulstone to the Hellforge.
qstsa4q32	Destroy Mephisto's Soulstone at the Hellforge.
qstsa4q33	Use the Hellforge Hammer on the Forge.
qstsa4q34	Consult with Cain.
qstsa4q21	Find Diablo in his Sanctuary.
qstsa4q22	Kill Diablo.
qstsa4q23	Break the remaining %d seals.
qstsa4q24	Break the final seal.
asheara	Asheara
hratli	Hratli
alkor	Alkor
ormus	Ormus
nikita	Natalya
tyrael	Tyrael
Izual	Izual
izual	Izual
Jamella	Jamella
halbu	Halbu
Malachai	Hadriel
merca201	Hazade
merca202	Alhizeer
merca203	Azrael
merca204	Ahsab
merca205	Chalan
merca206	Haseen
merca207	Razan
merca208	Emilio
merca209	Pratham
merca210	Fazel
merca211	Jemali
merca212	Kasim
merca213	Gulzar
merca214	Mizan
merca215	Leharas
merca216	Durga
merca217	Neeraj
merca218	Ilzan
merca219	Zanarhi
merca220	Waheed
merca221	Vikhyat
merca222	Jelani
merca223	Barani
merca224	Jabari
merca225	Devak
merca226	Raldin
merca227	Telash
merca228	Ajheed
merca229	Narphet
merca230	Khaleel
merca231	Phaet
merca232	Geshef
merca233	Vanji
merca234	Haphet
merca235	Thadar
merca236	Yatiraj
merca237	Rhadge
merca238	Yashied
merca239	Lharhad
merca240	Flux
merca241	Scorch
qf1	Khalim's Flail
qf2	Khalim's Will
KhalimFlail	Khalim's Flail
SuperKhalimFlail	Khalim's Will
qey	Khalim's Eye
qbr	Khalim's Brain
qhr	Khalim's Heart
The Feature Creep	Hephasto The Armorer
Hell Bovine	Hell Bovine
Playersubtitles00	Impossible.
Playersubtitles01	I can't.
Playersubtitles02	Help Me!
Playersubtitles03	Help!
Playersubtitles04	Follow Me.
Playersubtitles05	Come on.
Playersubtitles06	This is for you.
Playersubtitles07	This is yours.
Playersubtitles09	Thank you.
Playersubtitles10	Thanks.
Playersubtitles11	Oops.
Playersubtitles12	Forgive me.
Playersubtitles13	Goodbye.
Playersubtitles14	Bye.
Playersubtitles15	Die!
Playersubtitles16	Time to Die!
Playersubtitles17	Not enough mana.
Playersubtitles18	I need mana.
Playersubtitles21	I can't use this yet.
Playersubtitles22	I am overburdened.
Playersubtitles23	I can't carry anymore.
Playersubtitles24	Not in Town.
Playersubtitles25	Not Here.
Playersubtitles26	I can't do that here.
Playersubtitles27	It's Locked.
Playersubtitles28	I need a key.
LeaveCampAma	I shall purge this land of the shadow.
LeaveCampBar	Beware foul demons and beasts.
LeaveCampPal	I will cleanse thiw widerness.
LeaveCampSor	Evil beware!
LeaveCampNec	My enemies beware.
EnterDOEAma	I hear foul creatures about.
EnterDOEBar	There are many foes here.
EnterDOEPal	Evil Dwells within this cave.
EnterDOESor	This place is trouble.
EnterDOENec	I sense death within this place.
EnterBurialAma	I sense great sorrow and misery.
EnterBurialBar	I shall meet death head-on.
EnterBurialPal	This holy place has been desecrated!
EnterBurialSor	There is dark magic at work here.
EnterBurialNec	Too many empty graves.
EnterMonasteryAma	So, this is the site of Andariel's atrocities.
EnterMonasteryBar	The Monastery reeks with evil and corruption.
EnterMonasteryPal	Even the Light cannot pierce this gloom.
EnterMonasterySor	Ah, the Monastery... Andariel's stronghold!
EnterMonasteryNec	This place has the stench of demons about it.
EnterForgottenTAma	What's that smell?
EnterForgottenTBar	The stench of poison...
EnterForgottenTPal	This tower shall be cleansed of evil.
EnterForgottenTSor	This place holds many secrets.
EnterForgottenTNec	This place reeks of death.
EnterJailAma	What nightmarish tortures took place here?
EnterJailBar	No one should ever be caged.
EnterJailPal	This is no place for a warrior to die.
EnterJailSor	If there was magic here, it's long gone now.
EnterJailNec	Ah, the slow torture of caged starvation.
Barracksremoved	Removed
Barracksremoved	Removed
Barracksremoved	Removed
Barracksremoved	Removed
Barracksremoved	Removed
EnterCatacombsAma	This place is eerie.
EnterCatacombsBar	So cold and damp under the earth.
EnterCatacombsPal	There is great evil here.
EnterCatacombsSor	This place chills me to the bone.
EnterCatacombsNec	I sense a demonic presence here.
CompletingDOEAma	Perhaps now the Sisters will trust me.
CompletingDOEBar	The Rogues are safe for the moment.
CompletingDOEPal	My duty here is done.
CompletingDOESor	This cave has been purged of evil.
CompletingDOENec	Is that enough to earn the Rogues' trust?
CompletingBurialAma	Rest in peace, Sister.
CompletingBurialBar	Good riddance, Blood Raven.
CompletingBurialPal	Sisters, there was no other way.
CompletingBurialSor	Rest now, Blood Raven.
CompletingBurialNec	Blood Raven... rest well.
FindingInifusAma	What a strange-looking tree...
FindingInifusBar	This tree is one of a kind.
FindingInifusPal	This tree bristles with magic!
FindingInifusSor	This ancient tree has an aura of magic about it.
FindingInifusNec	This tree shines with inner spirits.
FindingCairnAma	These stones serve some magical purpose...
FindingCairnBar	These magic stones are ancient.
FindingCairnPal	Maybe Akara could dispel the mystery of these stones.
FindingCairnSor	These stones radiate powerful magic.
FindingCairnNec	I sense many spirits around the stones.
FindingTristramAma	It's as if a great war were fought here.
FindingTristramBar	The land here is dead and lifeless.
FindingTristramPal	What a tragic end to Tristram!
FindingTristramSor	Tristram was no match for Diablo's fury.
FindingTristramNec	All that's left of proud Tristram are ghosts and ashes.
RescueCainAma	Deckard Cain, go to the Rogues' camp without delay!
RescueCainBar	Deckard Cain, you've got to get out of here!
RescueCainPal	Deckard Cain, leave quickly!
RescueCainSor	Deckard Cain, get to the Rogue camp!
RescueCainNec	Deckard Cain, if you value your life, leave here immediately.
HoradricMalusAma	The Sisters will be glad to have this back!
HoradricMalusBar	I should take this to Charsi.
HoradricMalusPal	This will help the Sisters turn the tide against evil.
HoradricMalusSor	I hope the Sisters appreciate this thing...
HoradricMalusNec	All this for a hammer?
CompletingForgottenTAma	The Tower's trove... for the taking!
CompletingForgottenTBar	This is reward enough!
CompletingForgottenTPal	I've earned the right to this abandoned trove.
CompletingForgottenTSor	I hope to find other such treasures!
CompletingForgottenTNec	Treasure hunting... bah... Treasure finding... yes.
CompletingAndarielAma	This Maiden shall inflict no more anguish.
CompletingAndarielBar	Let the gate be opened!
CompletingAndarielPal	My work here is finished.
CompletingAndarielSor	The evil queen has fallen.
CompletingAndarielNec	Back to the hell that spawned you, Andariel.
EnteringRadamentAma	This place disgusts me.
EnteringRadamentBar	Ugh... The tell-tale stench of a carnivore's lair.
EnteringRadamentPal	The foul stench of evil assails me.
EnteringRadamentSor	I sense strange magic here.
EnteringRadamentNec	I sense a powerful undead being within this place.
CompletingRadamentAma	Atma has been avenged.
CompletingRadamentBar	I've just about had my fill of the walking dead.
CompletingRadamentPal	I pray that Atma will rest easy now.
CompletingRadamentSor	What a misguided monster.
CompletingRadamentNec	What a waste of undead flesh.
BeginTaintedSunAma	Great. An eclipse. This just keeps getting better and better.
BeginTaintedSunBar	What is wrong with the sun?
BeginTaintedSunPal	What Evil taints the light of the sun?
BeginTaintedSunSor	Only powerful magic can conjure an eclipse.
BeginTaintedSunNec	Only the darkest magics can turn the sun black.
EnteringClawViperAma	I hope I know what I'm doing!
EnteringClawViperBar	The sun has never shone here!
EnteringClawViperPal	Light guide my way in this accursed place.
EnteringClawViperSor	I sense strong magic within this place.
EnteringClawViperNec	This place is as dark as a tomb.
CompletingTaintedSunAma	Let there be light.
CompletingTaintedSunBar	It is good to know that the sun shines once again.
CompletingTaintedSunPal	The Light can never be extinguished by evil.
CompletingTaintedSunSor	Who would have thought that such primitive beings could cause so much trouble!
CompletingTaintedSunNec	What a pity. I was beginning to enjoy the darkness.
EnteringArcaneAma	Am I the first to find this Arcane fortress?
EnteringArcaneBar	One could get lost in here.
EnteringArcanePal	This surely is the product of a twisted mind!
EnteringArcaneSor	This place actually... distorts reality. Fascinating.
EnteringArcaneNec	This is fantastic! I wish I had time to study this bizarre dimension.
FindingSummonerAma	What a freak!
FindingSummonerBar	Stand aside, old fool. I have no time for your babblings.
FindingSummonerPal	Surely the evil here has driven you mad.
FindingSummonerSor	Is this truly Horazon?
FindingSummonerNec	This bumbling fool cannot be the mighty Horazon!
CompletingSummonerAma	Good riddance, freak.
CompletingSummonerBar	I hate staining my hands with the blood of foul sorcerers.
CompletingSummonerPal	Rest in peace, tortured soul.
CompletingSummonerSor	That couldn't have been Horazon. Poor wretch.
CompletingSummonerNec	He was not Horazon. He was a deluded fool who got too close to true power!
FindingdecoyTombAma	This has got to be the right place.
FindingdecoyTombBar	This tomb is very ornate. This must be Tal Rasha's resting place.
FindingdecoyTombPal	Is this the tomb I seek?
FindingdecoyTombSor	This tomb has Horadric markings. I wonder if this is Tal Rasha's tomb?
FindingdecoyTombNec	This could be Tal Rasha's tomb. However, I'm sensing very strange energies here.
FindingTrueTombAma	Should I enter...?  Diablo and Baal may have laid a trap...
FindingTrueTombBar	Such a cold breeze... Tal Rasha must be kept here.
FindingTrueTombPal	Here, at last, is a fitting testament in stone to Tal Rasha's sacrifice.
FindingTrueTombSor	This must be the true Tomb of Tal Rasha!
FindingTrueTombNec	I sense an incredible aura about this tomb. The Horadrim hid something powerful inside.
CompletingTombAma	This is not good. Will this madness ever end?
CompletingTombBar	I have failed. Diablo has freed his accursed brother. The world remains at their mercy.
CompletingTombPal	I shall honor Tal Rasha's sacrifice by destroying all the Prime Evils.
CompletingTombSor	Diablo and Baal have escaped me!  Next time... vengeance!
CompletingTombNec	I came too late. Now... Destruction is let loose upon the world once more.
nodarkwanderer	Not in Game
FindingLamEsenAma	I hope the secrets within this book can help us.
FindingLamEsenBar	I hope this book is worth all the trouble.
FindingLamEsenPal	The Black Book... It's heresy to the Zakarum High Council.
FindingLamEsenSor	This tome has the weight of knowledge about it.
FindingLamEsenNec	This ancient book radiates arcane power!
CompletingLamEsenAma	All this trouble over a tattered book.
CompletingLamEsenBar	May this book lift the shadow from Kurast.
CompletingLamEsenPal	May the Black Book deliver us from evil!
CompletingLamEsenSor	May the Black Book bring a black day to hell!
CompletingLamEsenNec	Once the book has served its purpose, I shall delve into its secrets.
FindingBeneathCityAma	Whoa.... What died down here?
FindingBeneathCityBar	Cough... The stench down here is choking!
FindingBeneathCityPal	The smell of death... or worse... surrounds me.
FindingBeneathCitySor	It smells worse than rotting reagents down here.
FindingBeneathCityNec	It's been years since I waded through sewers for fun.
FindingDrainLeverAma	I hope this does something good...
FindingDrainLeverBar	This will drain out some of the filth.
FindingDrainLeverPal	This appears to control the ancient valves.
FindingDrainLeverSor	This looks promising.
FindingDrainLeverNec	This looks like what I've been searching for.
CompletingBeneathCityAma	Eureka!
CompletingBeneathCityBar	Good. Now I can get out of here and get some fresh air!
CompletingBeneathCityPal	This trove will help lift the curse from Kurast!
CompletingBeneathCitySor	I hope these items can aid me against the demons.
CompletingBeneathCityNec	Great. More junk. Just what I'd expect to find in a sewer...
CompletingBladeAma	This dagger will separate the faithful from the fallen.
CompletingBladeBar	This holy blade does not belong in the hands of the Zakarum.
CompletingBladePal	This blade shall pierce the heart of evil!
CompletingBladeSor	I must take this to Ormus.
CompletingBladeNec	This is a powerful weapon. Perhaps Ormus can tell me more about it.
FindingJadeFigAma	What would this bring from the right buyer?
FindingJadeFigAma	What a strange little statue.
FindingJadeFigAma	Perhaps I could trade this for something more valuable?
FindingJadeFigAma	I don't sense any magic about this item. Very strange.
FindingJadeFigAma	A worthless statue. Perhaps I can trade this for something better.
FindingTempleAma	Such a dark temple for a Religion of Light...
FindingTempleBar	The spirits of nature have fled this dreaded place.
FindingTemplePal	This corrupted temple was once the shining heart of my religion...
FindingTempleSor	I sense tremendous evil within this place.
FindingTempleNec	This temple exudes darkness.
CompletingTempleAma	Skatsim's reign is renewed!
CompletingTempleBar	The dark powers here will no longer poison the land.
CompletingTemplePal	The Temple shall shine anew with the Light.
CompletingTempleSor	The Temple's power is annulled.
CompletingTempleNec	The Temple's dark power is broken.
FindingGuardianTowerAma	This must be where Mephisto is.
FindingGuardianTowerBar	The final resting place of Hatred itself.
FindingGuardianTowerPal	This must be where the Horadrim imprisoned Mephisto.
FindingGuardianTowerSor	Ah... Mephisto's prison.
FindingGuardianTowerNec	The Tower that holds Mephisto....
CompletingGuardianTowerAma	Success... But still there's something not right.
CompletingGuardianTowerBar	Maybe now the world will have peace.
CompletingGuardianTowerPal	The Lord of Hatred shall darken the world no longer.
CompletingGuardianTowerSor	Mephisto shall no longer darken our souls with hatred.
CompletingGuardianTowerNec	Good journey, Mephisto. Give my regards to the abyss.
FreezingIzualAma	Wait... Don't I get three wishes?
FreezingIzualBar	Even Fallen Angels deserve freedom.
FreezingIzualPal	How can one who was once so holy fall so far from righteousness?
FreezingIzualSor	He was corrupted to the core. I pity him.
FreezingIzualNec	Bah! Izual was weak. He squandered his infernal power.
Eskillname0	          
Eskillsd0	          
Eskillld0	          
Eskillan0	          
EskillnameExp1	    
EskillsExpd1	           
EskilllExpd1	           
EskillExpan1	    
Eskillname2	     
Eskillsd2	                       
Eskillld2	                       
Eskillan2	     
Eskillname3	           
Eskillsd3	           
Eskillld3	                                                             
Eskillan3	           
Eskillname4	         
Eskillsd4	                   
Eskillld4	                              
Eskillan4	         
Eskillname5	         
Eskillsd5	                           
Eskillld5	                           
Eskillan5	         
Eskillname6	         
Eskillsd6	           
Eskillld6	                                 
Eskillan6	         
Eskillname7	    
Eskillsd7	                     
Eskillld7	                     
Eskillan7	    
Eskillname8	              
Eskillsd8	                       
Eskillld8	                       
Eskillan8	          
Eskillname9	            
Eskillsd9	                   
Eskillld9	                                     
Eskillan9	            
Eskillname10	           
Eskillsd10	                   
Eskillld10	                   
Eskillan10	           
Eskillname11	                
Eskillsd11	                
Eskillld11	                
Eskillan11	         
Eskillname12	    
Eskillsd12	                     
Eskillld12	                     
Eskillan12	    
Eskillname13	        
Eskillsd13	                 
Eskillld13	                                      
Eskillan13	        
Eskillname14	           
Eskillsd14	           
Eskillld14	           
Eskillan14	           
Eskillname15	          
Eskillsd15	                           
Eskillld15	                           
Eskillan15	          
Eskillname16	         
Eskillsd16	         
Eskillld16	                
Eskillan16	         
Eskillname17	     
Eskillsd17	     
Eskillld17	     
Eskillan17	     
Eskillname18	    
Eskillsd18	    
Eskillld18	    
Eskillan18	    
Eskillname19	       
Eskillsd19	                                
Eskillld19	                                
Eskillan19	       
Eskillname20	            
Eskillsd20	                    
Eskillld20	                    
Eskillan20	            
Eskillname21	       
Eskillsd21	                
Eskillld21	                                               
Eskillan21	       
Eskillname22	   
Eskillsd22	                         
Eskillld22	                         
Eskillan22	   
Eskillname23	       
Eskillsd23	                
Eskillld23	                
Eskillan23	       
Eskillname24	       
Eskillsd24	                
Eskillld24	                
Eskillan24	       
Eskillname25	               
Eskillsd25	                                
Eskillld25	                                
Eskillan25	               
Eskillname26	              
Eskillsd26	              
Eskillld26	              
Eskillan26	              
Eskillname27	           
Eskillsd27	                     
Eskillld27	                                            
Eskillan27	           
Eskillname28	          
Eskillsd28	          
Eskillld28	          
Eskillan28	          
Eskillname29	         
Eskillsd29	         
Eskillld29	         
Eskillan29	         
Eskillname30	           
Eskillsd30	                 
Eskillld30	                 
Eskillan30	           
Eskillname31	     
Eskillsd31	     
Eskillld31	                           
Eskillan31	     
Eskillname32	              
Eskillsd32	              
Eskillld32	              
Eskillan32	              
Eskillname33	             
Eskillsd33	             
Eskillld33	             
Eskillan33	             
Eskillname34	           
Eskillsd34	                  
Eskillld34	                       
Eskillan34	           
Eskillname35	           
Eskillsd35	                      
Eskillld35	                                      
Eskillan35	           
Eskillname36	             
Eskillsd36	                      
Eskillld36	                      
Eskillan36	             
Eskillname37	          
Eskillsd37	                    
Eskillld37	                                          
Eskillan37	          
Eskillname38	          
Eskillsd38	          
Eskillld38	          
Eskillan38	          
Eskillname39	             
Eskillsd39	             
Eskillld39	             
Eskillan39	             
Eskillname40	                   
Eskillsd40	                           
Eskillld40	                                        
Eskillan40	         
Eskillname41	               
Eskillsd41	                       
Eskillld41	                                       
Eskillan41	               
Eskillname42	               
Eskillsd42	               
Eskillld42	               
Eskillan42	               
Eskillname43	            
Eskillsd43	                            
Eskillld43	                                         
Eskillan43	            
Eskillname44	          
Eskillsd44	          
Eskillld44	          
Eskillan44	          
Eskillname45	          
Eskillsd45	          
Eskillld45	          
Eskillan45	          
Eskillname46	    
Eskillsd46	    
Eskillld46	    
Eskillan46	    
Eskillname47	            
Eskillsd47	            
Eskillld47	            
Eskillan47	            
Eskillname48	      
Eskillsd48	      
Eskillld48	      
Eskillan48	      
Eskillname49	                
Eskillsd49	                
Eskillld49	                
Eskillan49	                
Eskillname50	                
Eskillsd50	                        
Eskillld50	                                    
Eskillan50	                
Eskillname51	          
Eskillsd51	          
Eskillld51	          
Eskillan51	          
Eskillname52	          
Eskillsd52	          
Eskillld52	          
Eskillan52	          
Eskillname53	          
Eskillsd53	          
Eskillld53	          
Eskillan53	          
Eskillname54	             
Eskillsd54	             
Eskillld54	             
Eskillan54	             
Eskillname55	         
Eskillsd55	         
Eskillld55	         
Eskillan55	         
Eskillname56	            
Eskillsd56	            
Eskillld56	            
Eskillan56	            
Eskillname57	            
Eskillsd57	            
Eskillld57	            
Eskillan57	            
Eskillname58	              
Eskillsd58	              
Eskillld58	              
Eskillan58	              
Eskillname59	             
Eskillsd59	             
Eskillld59	             
Eskillan59	             
ESkillHawk	       
ESkillSpikes	        
ESkillStars	       
ESkillWolf	      
ESkillWolves	        
ESkillShoots	       
ESkillTimes	      
ESkillSpikes2	       
ob1	      
ob2	       
ob3	   
ob4	      
ob5	          
ne1	         
ne2	          
ne3	             
ne4	          
ne5	         
dr1	              
dr2	        
dr3	        
dr4	            
dr5	         
as1	     
as2	        
as3	        
as4	     
as5	    
as6	     
as7	     
AmaOnly	           
SorOnly	              
NecOnly	                
PalOnly	            
BarOnly	              
DruOnly	          
AssOnly	             
WeaponDescH2H	                  
Seige Tower	           
RotWalker	          
ReanimatedHorde	                
ProwlingDead	             
UnholyCorpse	             
DefiledWarrior	               
Seige Beast	           
CrushBiest	           
BloodBringer	             
GoreBearer	           
DeamonSteed	           
WailingSpirit	              
LifeSeeker	           
LifeStealer	            
DeathlyVisage	              
BoundSpirit	            
BanishedSoul	             
Deathexp	     
Minionexp	      
Slayerexp	      
IceBoar	        
FireBoar	         
HellSpawn	          
IceSpawn	         
GreaterHellSpawn	                  
GreaterIceSpawn	                 
FanaticMinion	              
BerserkSlayer	                
ConsumedFireBoar	                  
ConsumedIceBoar	                 
FrenziedHellSpawn	                   
FrenziedIceSpawn	                  
InsaneHellSpawn	                 
InsaneIceSpawn	                
Succubusexp	        
VileTemptress	              
StygianHarlot	              
BlightWing	           
BloodWitch	           
Dominus	       
VileWitch	          
StygianFury	            
MageWing	         
HellWitch	          
OverSeer	         
Lasher	      
OverLord	         
BloodBoss	          
HellWhip	         
MinionSpawner	              
MinionSlayerSpawner	                     
MinionIce/fireBoarSpawner	                   
Minionice/hellSpawnSpawner	                   
MinionGreaterIce/hellSpawnSpawner	                           
Imp1	   
Imp2	   
Imp3	   
Imp4	   
Imp5	   
CapsJoinMenu4	     
CapsJoinMenu5	     
Guild 1	       
Guild 2	       
Guild 3	       
Guild 4	       
Guild 5	       
To Guild 5	          
To Guild 4	          
To Guild 3	          
To Guild 2	          
To Guild 1	          
CapsBnet9	      
CapsBnet10	                
CapsBnet11	             
CapsBnet12	          
CapsBnet13	            
CapsBnet14	                 
CapsBnet15	                                                           
CapsGuildName	          
CapsGuildTag	         
GuildText1	                            
GuildText2	                                     
Ladder3	            
Ladder7	          
gmGuildTitle	                  
gmGuildName	    
gmGuildTag	   
gmWWW	              
gmGuildCharter	              
gmGuildCurrentGolds	             
gmGuildNextLevel	           
gmGuildMaster	             
gmOfficer	       
gmName	    
gmClass	     
gmLevel	   
gmDonate	      
gmRemove	             
gmPal	   
gmSor	   
gmAma	   
gmNec	   
gmBar	   
gmChangeSym	                              
gmChangeCharter	                             
gmChangeWebLink	                                 
Guild Portal	            
createdguildsuccess	                                
createdguildfailure	                            
inviteguildsuccess	                      
inviteguildfailure	                        
inviteguildins	                                                                  
joinedguildsuccess	                               
joinedguildfailure	                     
quitguildsuccess	                                      
quitguildfailure	                     
guildentererror	                      
strGuildMasterKicked	                                 
strGuildPerk1	      
strGuildPerk2	              
strGuildPerk3	     
strGuildPerk4	             
strGuildPerk5	           
strGuildPerk6	                 
strGuildGoldDonated	               
strGuildDonateGold	                                                 
gmGuildCurrentGoldPopup	                     
gmGuildNextLevelPopup	                            
gmGuildDonateGoldPopup	                    
Message Board	             
Trophy Case	           
Guild Vault	           
Steeg Stone	           
guildaccepticon	                  
guildmsgtext	    
ScrollFormat	%0 %1
BookFormat	%0 %1
HiqualityFormat	%0 %1
LowqualityFormat	%0 %1
HerbFormat	%0 %1
MagicFormat	%0 %1 %2
GemmedNormalName	%0 %1
BodyPartsFormat	%0 %1
PlayerBodyPartFormat	%0 %1
RareFormat	%0 %1
SetItemFormat	%0 %1
ChampionFormat	%0 %1
Monster1Format	%0 %1
Monster2Format	%0 %1 %2
Low Quality	Low Quality
Damaged	Damaged
Cracked	Cracked
Crude	Crude
Hiquality	Superior
Gemmed	Gemmed
Resiliant	Resilient
Sturdy	Sturdy
Strong	Strong
Glorious	Glorious
Blessed	Blessed
Saintly	Saintly
Holy	Holy
Devious	Devious
Fortified	Fortified
Urgent	Urgent
Fleet	Fleet
Muscular	Muscular
Jagged	Jagged
Deadly	Deadly
Vicious	Vicious
Brutal	Brutal
Massive	Massive
Savage	Savage
Merciless	Merciless
Vulpine	Vulpine
Swift	Swift
Artful	Artful
Skillful	Skillful
Adroit	Adroit
Tireless	Tireless
Rugged	Rugged
Bronze	Bronze
Iron	Iron
Steel	Steel
Silver	Silver
Gold	Gold
Platinum	Platinum
Meteoric	Meteoric
Sharp	Sharp
Fine	Fine
Warrior's	Warrior's
Soldier's	Soldier's
Knight's	Knight's
Lord's	Lord's
King's	King's
Howling	Howling
Fortuitous	Fortuitous
Brilliant	Brilliant
Omniscient	Omniscient
Sage	Sage
Shrewd	Shrewd
Vivid	Vivid
Glimmering	Glimmering
Glowing	Glowing
Bright	Bright
Solar	Solar
Lizard's	Lizard's
Forceful	Forceful
Snake's	Snake's
Serpent's	Serpent's
Drake's	Drake's
Dragon's	Dragon's
Wyrm's	Wyrm's
Dazzling	Dazzling
Facinating	Fascinating
Prismatic	Prismatic
Azure	Azure
Lapis	Lapis
Cobalt	Cobalt
Indigo	Indigo
Sapphire	Sapphire
Cerulean	Cerulean
Red	Red
Crimson	Crimson
Burgundy	Burgundy
Garnet	Garnet
Russet	Russet
Ruby	Ruby
Vermilion	Vermilion
Orange	Orange
Ocher	Ocher
Tangerine	Tangerine
Coral	Coral
Crackling	Crackling
Amber	Amber
Forked	Forked
Green	Green
Beryl	Beryl
Jade	Jade
Viridian	Viridian
Vital	Vital
Emerald	Emerald
Enduring	Enduring
Fletcher's	Fletcher's
Archer's	Archer's
Monk's	Monk's
Priest's	Priest's
Summoner's	Summoner's
Necromancer's	Necromancer's
Angel's	Angel's
Arch-Angel's	Arch-Angel's
Slayer's	Slayer's
Berserker's	Berserker's
Kicking	Kicking
Triumphant	Triumphant
Mighty	Mighty
Energizing	Energizing
Strengthening	Strengthening
Empowering	Empowering
Brisk	Brisk
Tough	Tough
Hardy	Hardy
Robust	Robust
of Health	of Health
of Protection	of Protection
of Absorption	of Absorption
of Warding	of Warding
of the Sentinel	of the Sentinel
of Guarding	of Guarding
of Negation	of Negation
of Piercing	of Piercing
of Bashing	of Bashing
of Puncturing	of Puncturing
of Thorns	of Thorns
of Spikes	of Spikes
of Readiness	of Readiness
of Alacrity	of Alacrity
of Swiftness	of Swiftness
of Quickness	of Quickness
of Blocking	of Blocking
of Deflecting	of Deflecting
of the Apprentice	of the Apprentice
of the Magus	of the Magus
of Frost	of Frost
of the Glacier	of the Glacier
of Warmth	of Thawing
of Flame	of Flame
of Fire	of Fire
of Burning	of Burning
of Shock	of Shock
of Lightning	of Lightning
of Thunder	of Thunder
of Craftsmanship	of Craftmanship
of Quality	of Quality
of Maiming	of Maiming
of Slaying	of Slaying
of Gore	of Gore
of Carnage	of Carnage
of Slaughter	of Slaughter
of Worth	of Worth
of Measure	of Measure
of Excellence	of Excellence
of Performance	of Performance
of Blight	of Blight
of Venom	of Venom
of Pestilence	of Pestilence
of Dexterity	of Dexterity
of Skill	of Skill
of Accuracy	of Accuracy
of Precision	of Precision
of Perfection	of Perfection
of Balance	of Balance
of Stability	of Stability
of the Horse	of the Horse
of Regeneration	of Regeneration
of Regrowth	of Regrowth
of Vileness	of Vileness
of Greed	of Greed
of Wealth	of Wealth
of Chance	of Chance
of Fortune	of Fortune
of Energy	of Energy
of the Mind	of the Mind
of Brilliance	of Brilliance
of Sorcery	of Sorcery
of Wizardry	of Wizardry
of the Bear	of the Bear
of Light	of Light
of Radiance	of Radiance
of the Sun	of the Sun
of Life	of Life
of the Jackal	of the Jackal
