String Index	Text
Hermetic	Hermetic
Rainbow	Rainbow
Colorful	Colorful
Stinky	Odiferous
Gritty	Grinding
of Warming	of Warming
of Stoicism	of Stoicism
of the Dynamo	of the Dynamo
of Grounding	of Grounding
of Insulation	of Insulation
of Resistance	of Resistance
of Faith	of Faith
of Fire Quenching	of Quenching
of Amianthus	of Amianthus
of Incombustibility	of Inflammability
of Coolness	of Coolness
of Anima	of Amicae
of Life Everlasting	of Life Everlasting
of Sunlight	of Sunlight
of Frozen Orb	of Frozen Orb
of Hydra Shield	of Hydra Shield
of Chilling Armor	of Chilling Armor
of Blizzard	of Blizzard
of Energy Shield	of Energy Shield
of Thunder Storm	of Thunder Storm
of Meteor	of Meteor
of Glacial Spike	of Glacial Spike
of Teleport Shield	of Teleport Shield
of Chain Lightning	of Chain Lightning
of Enchant	of Enchant
of Fire Wall	of Fire Wall
of Shiver Armor	of Shiver Armor
of Nova Shield	of Nova Shield
of Nova	of Nova
of Fire Ball	of Fire Ball
of Blaze	of Blaze
of Ice Blast	of Ice Blast
of Frost Shield	of Frost Shield
of Telekinesis	of Telekinesis
of Static Field	of Static Field
of Frozen Armor	of Frozen Armor
of Icebolt	of Icebolt
of Charged Shield	of Charged Bolt
of Firebolts	of Firebolts
of the Elements	of the Elements
of the Cobra	of the Cobra
of the Efreeti	of the Efreeti
of the Phoenix	of the Phoenix
of the Yeti	of the Yeti
of Grace and Power	of Grace and Power
of Grace	of Grace
of Power	of Power
of the Elephant	of the Elephant
of Memory	of Memory
of the Kraken1	of the Kraken
of Propogation	of Propogation
of Replenishing	of Replenishing
of Ages	of Ages
of Fast Repair	of Restoration
of Self-Repair	of Self-Repair
of Acceleration	of Acceleration
of Traveling	of Transportation
of Virility	of Virility
of Atlus	of Atlas
of Freedom	of Freedom
of the Lamprey	of the Lamprey
of Hope	of Hope
of Spirit	of Spirit
of Vita	of Vita
of Substinence	of Sustenance
of the Whale	of the Whale
of the Squid	of the Squid
of the Colossus1	of the Colossus
of Knowledge	of Knowledge
of Enlightenment	of Enlightenment
of Prosperity	of Prosperity
of Good Luck	of Good Luck
of Luck	of Luck
of Avarice	of Avarice
of Honor	of Honor
of Revivification	of Revivification
of Truth	of Truth
of Daring	of Daring
of Nirvana	of Nirvana
of Envy	of Envy
of Anthrax	of Anthrax
of Bliss	of Bliss
of Joy	of Joy
of Transcendence	of Transcendence
of Wrath	of Wrath
of Ire	of Ire
of Evisceration	of Evisceration
of Butchery	of Butchery
of Ennui	of Ennui
of Storms	of Storms
of Passion	of Passion
of Incineration	of Incineration
of Frigidity	of Frigidity
of Winter	of Winter
of the Icicle	of the Icicle
of Fervor	of Fervor
of Malice	of Malice
of Swords	of Swords
of Razors	of Razors
of Desire	of Desire
of the Sirocco	of the Scirocco
of the Dunes	of the Dunes
of Thawing	of Thawing
Of the Choir	Of the Choir
Of the Sniper	Of the Sniper
Of the Stiletto	Of the Stiletto
Of Bile	of Bile
Of Blitzen	of Blitzen
Of Cremation	of Cremation
Of Darkness	of Darkness
Of Disease	of Disease
Of Remorse	of Remorse
Of Terror	of Terror
Of the Sky	of the Sky
Of Valhalla	of Valhalla
Of Waste	of Waste
Of Nobility	of Nobility
Of Karma	of Karma
Of Grounding	of Grounding
Of the River	of the River
Of the Lake	of the Lake
Of the Ocean	of the Ocean
Of the Bayou	of the Bayou
Of the Stream	of the Stream
Of the Lady	of the Lady
Of the Maiden	Of the Maiden
Of the Virgin	of the Virgin
Of the Hag	of the Hag
Of the Witch	of the Witch
Of Judgement	of Judgement
Of Illusion	of Illusion
Of Elusion	of Eluding
Of Combat	of Combat
Of Attrition	of Attrition
Of Abrasion	of Abrasion
Of Erosion	of Erosion
Of Searing	of Searing
Of Stone	of Stone
Of Stature	of Stature
Of Fortication	of Fortification
Of Quickening	of Quickening
Of Dispatch	of Dispatch
Of Daring	of Daring
Of Dread	of Dread
Of Suffering	of Suffering
Of Doom	of Doom
Of Vengence	of Vengence
Of Redemption	of Redemption
Of Luck	of Luck
Of the Avenger	of the Avenger
Of the Specter	of the Specter
Of the Ghost	of the Ghost
Of the Infantry	of the Infantry
Of the Mosquito	of the Mosquito
Of the Gnat	of the Gnat
Of the Fly	of the Fly
Of the Plague	of the Plague
Of Twilight	of Twilight
Of Dusk	of Dusk
Of Dawn	of Dawn
Of the Imbecile	of the Imbecile
Of the Idiot	of the Idiot
Of the Retard	of the Moron
Of the Jujube	of the Jujube
Of the Obscenity	of the Obscene
Of Quota	of the Quota
Of the Maggot	of Maggots
Of Horror	of Horror
Of Baddass	of the Abyss
Of the Beast	of the Beast
Of Cruelty	of Cruelty
Of Badness	of Badness
Of the Horde	of the Horde
Of the Forest	of the Forest
Of the Lilly	of the Lilly
Of the Grassy Gnoll	of the Grassy Gnoll
Of the Stars	of the Stars
Of the Moon	of the Moon
Of Love	of Love
Of the Unicorn	of the Unicorn
Of the Walrus	of the Walrus
Of the Earth	of the Earth
Of Vines	of Vines
Of Honor	of Honor
Of Tribute	of Tribute
Of Credit	of Credit
Of Admiration	of Admiration
Of Sweetness	of Sweetness
Of Beauty	of Beauty
Of Pilfering	of Pilfering
of Damage Amplification	of Amplify Damage
of Hurricane	of Hurricane
of Armageddon	of Armageddon
of Tornado	of Tornado
of Volcano	of Volcano
of Twister	of Twister
of Cyclone Armor	of Cyclone Armor
of Eruption	of Fissure
of Molten Boulders	of Molten Boulder
of Firestorms	of Firestorms
of Battle Command	of Battle Command
of War Cry	of War Cry
of Grim Ward	of Grim Ward
of Battle Orders	of Battle Orders
of Battle Cry	of Battle Cry
of Concentration	of Concentration
of Item Finding	of Find Item
of Stunning	of Stun
of Shouting	of Shout
of Taunting	of Taunt
of Potion Finding	of Find Potion
of Howling	of Howl
of Fist of the Heavens	of Fist of the Heavens
of Holy Shield	of Holy Shield
of Conversion	of Conversion
of Blessed Hammers	of Blessed Hammer
of Vengeance	of Vengeance
of Charging	of Charge
of Zeal	of Zeal
of Holy Bolts	of Holy Bolt
of Sacrifice	of Sacrifice
of Fire Golem Summoning	of Fire Golem
of Bone Spirits	of Bone Spirit
of Poison Novas	of Poison Nova
of Lower Resistance	of Lower Resistance
of Iron Golem Creation	of Iron Golem
of Bone Imprisonment	of Bone Prison
of Decrepification	of Decrepify
of Attraction	of Attract
of Blood Golem Summoning	of Blood Golem
of Bone Spears	of Bone Spear
of Poison Explosion	of Poison Explosion
of Life Tap	of Life Tap
of Confusion	of Confusion
of Raise Skeletal Mages	of Skeletal Mages
of Bone Walls	of Bone Wall
of Terror	of Terror
of Iron Maiden	of Iron Maiden
of Clay Golem Summoning	of Clay Golem
of Corpse Explosions	of Corpse Explosion
of Poison Dagger	of Poison Dagger
of Weaken	of Weaken
of Dim Vision	of Dim Vision
of Raise Skeletons	of Raise Skeleton
of Bone Armor	of Bone Armor
of Teeth	of Teeth
of Amplify Damage	of Amplify Damage
of Frozen Orbs	of Frozen Orb
of Hydras	of Hydra
of Blizzards	of Blizzard
of Meteors	of Meteor
of Glacial Spikes	of Glacial Spike
of Teleportation	of Teleportation
of Enchantment	of Enchantment
of Fire Walls	of Fire Wall
of Novas	of Nova
of Fire Balls	of Fire Ball
of Blazing	of Blazing
of Ice Blasts	of Ice Blast
of Frost Novas	of Frost Nova
of Ice Bolts	of Ice Bolt
of Charged Bolts	of Charged Bolt
of Fire Bolts	of Fire Bolt
of Lightning Fury	of Lightning Fury
of Lightning Spear	of Lightning Spear
of Freezing Arrows	of Freezing Arrow
of Fending	of Fending
of Immolating Arrows	of Immolating Arrow
of Plague Javelin	of Plague Javelin
of Charged Spear	of Charged Spear
of Guided Arrows	of Guided Arrow
of Ice Arrows	of Ice Arrow
of Lightning Javelin	of Lightning Javelin
of Impaling Spear	of Impaling Spear
of Slow Missiles	of Slow Missile
of Exploding Arrows	of Exploding Arrow
of Poison Javelin	of Poison Javelin
of Power Spear	of Power Spear
of Multiple Shot	of Multiple Shot
of Cold Arrows	of Cold Arrow
of Jabbing	of Jab
of Inner Sight	of Inner Sight
of Fire Arrows	of Fire Arrow
of Magic Arrows	of Magic Arrow
Of self-repair	Self-Repair
of Dawn	of Dawn
of Inertia	of Inertia
of Joyfulness	of Joyfulness
ModStre8a	to Druid Skills
ModStre8b	to Assassin Skills
ModStre8c	 Sockets
ModStre8d	 to Attack Rating vs. Demons
ModStre8e	 to Attack Rating vs. Undead
ModStre8f	 to Damage vs. Demons
ModStre8g	 percent to Attack Rating
ModStre8h	 to Javelin and Spear Skills
ModStre8i	 to Passive and Magic Skills
ModStre8j	 to Bow and Crossbow Skills
ModStre8k	 to Defensive Aura Skills
ModStre8l	 to Offensive Aura Skills
ModStre8m	 to Combat Skills
ModStre8n	 to Summoning Skills
ModStre8o	 to Poison and Bone Skills
ModStre8p	 to Curses
ModStre8q	 to Warcry Skills
ModStre8r	 to Combat Skills
ModStre8s	 to Masteries Skills
ModStre8t	 to Cold Skills
ModStre8u	 to Lightning Skills
ModStre8v	 to Fire Skills
ModStre8w	 to Summoning Skills
ModStre8x	 to Shape-Shifting Skills
ModStre8y	 to Elemental Skills
ModStre8z	 to Trap Skills
ModStre9a	 to Shadow Discipline Skills
ModStre9b	 to Martial Art Skills
ModStre9c	(Based on Character Level)
ModStre9d	(Increases During Nighttime)
ModStre9e	(Increases During Daytime)
ModStre9f	(Increases Near Dawn)
ModStre9g	(Increases Near Dusk)
ModStre9h	 Charges of
ModStre9i	Increased Stack Size
ModStre9s	Indestructible
ModStre9t	Repairs %d durability per second
ModStre9u	Repairs %d durability in %d seconds
ModStre9v	Replenishes quantity
ModStre9w	Cast a Level %d
ModStre9x	When You Swing
ModStre9y	When You Get Hit
ModStre9z	When You Hit an Enemy
ModStre10a	Charges
ModStre10b	Level
ModStre10c	Per Level
ModStre10d	(%d/%d Charges)
ModStre10e	(
ModStre10f	)
ModStre10g	Stealth
ModStre10h	Immunity to Poison
ModStre10i	Cursed
ModStre10j	Per Player in Party
WeaponDescH2H	Claw Class
WeaponDescOrb	Orb Class
ItemexpED	 Elemental Damage
StrGemX1	Helms:
StrGemX2	Shields:
StrGemX3	Weapons:
StrGemX4	Armor:
GemeffectX11	Adds to Strength
GemeffectX12	Adds to Defense Rating
GemeffectX13	Adds to Attack Rating
GemeffectX21	Adds to Maximum Mana
GemeffectX22	Adds Resistance to Cold
GemeffectX23	Adds Cold Damage to Attack
GemeffectX31	Adds to Dexterity
GemeffectX32	Adds Resistance to Poison
GemeffectX33	Adds Poison Damage to Attack
GemeffectX41	Adds to Maximum Life
GemeffectX42	Adds Resistance to Fire
GemeffectX43	Adds Fire Damage to Attack
GemeffectX51	Adds to Attack Rating
GemeffectX52	Adds to All Resistances
GemeffectX53	Adds to Damage vs. Undead
GemeffectX61	Adds to Chance to Find Magic Items
GemeffectX62	Adds Resistance to Lightning
GemeffectX63	Adds Lightning Damage to Attack
GemeffectX71	Adds Mana and Life Regeneration
GemeffectX72	Adds Attacker Takes Damage
GemeffectX73	Adds Mana and Life Steal to Attack
Coldkill	Coldkill
Butchers Cleaver	Butcher's Cleaver
Butcher's Pupil	Butcher's Pupil
Islestrike	Islestrike
Pompe's Wrath	Pompeii's Wrath
Guardian Naga	Guardian Naga
Warlord's Trust	Warlord's Trust
Spellsteel	Spellsteel
Stormrider	Stormrider
Boneslayer Blade	Boneslayer Blade
The Minotaur	The Minotaur
Suicide Branch	Suicide Branch
Cairn Shard	Cairn Shard
Arm of King Leoric	Arm of King Leoric
Blackhand Key	Blackhand Key
Dark Clan Crusher	Dark Clan Crusher
Drulan's Tongue	Drulan's Tongue
Zakrum's Hand	Zakarum's Hand
The Fetid Sprinkler	The Fetid Sprinkler
Hand of Blessed Light	Hand of Blessed Light
Fleshrender	Fleshrender
Sureshrill Frost	Sureshrill Frost
Moonfall	Moonfall
Baezils Vortex	Baezil's Vortex
Earthshaker	Earthshaker
Bloodtree Stump	Bloodtree Stump
The Gavel of Pain	The Gavel of Pain
Bloodletter	Bloodletter
Coldsteal Eye	Coldsteal Eye
Hexfire	Hexfire
Blade of Ali Baba	Blade of Ali Baba
Riftslash	Riftslash
Headstriker	Headstriker
Plague Bearer	Plague Bearer
The Atlantien	The Atlantean
Crainte Vomir	Crainte Vomir
Bing Sz Wang	Bing Sz Wang
The Vile Husk	The Vile Husk
Cloudcrack	Cloudcrack
Todesfaelle Flamme	Todesfaelle Flamme
Swordguard	Swordguard
Spineripper	Spineripper
Heart Carver	Heart Carver
Blackbog's Sharp	Blackbog's Sharp
Stormspike	Stormspike
The Impaler	The Impaler
Kelpie Snare	Kelpie Snare
Soulfeast Tine	Soulfeast Tine
Hone Sundan	Hone Sundan
Spire of Honor	Spire of Honor
The Meat Scraper	The Meat Scraper
Blackleach Blade	Blackleach Blade
Athena's Wrath	Athena's Wrath
Pierre Tombale Couant	Pierre Tombale Couant
Husoldal Evo	Husoldal Evo
Grim's Burning Dead	Grim's Burning Dead
Ribcracker	Ribcracker
Chromatic Ire	Chromatic Ire
Warpspear	Warpspear
Skullcollector	Skull Collector
Skystrike	Skystrike
Kuko Shakaku	Kuko Shakaku
Endlessshail	Endlesshail
Whichwild String	Whichwild String
Godstrike Arch	Goldstrike Arch
Langer Briser	Langer Briser
Pus Spiter	Pus Spitter
Buriza-Do Kyanon	Buriza-Do Kyanon
Vampiregaze	Vampire Gaze
String of Ears	String of Ears
Gorerider	Gore Rider
Lavagout	Lava Gout
Venom Grip	Venom Grip
Visceratuant	Visceratuant
Guardian Angle	Guardian Angel
Shaftstop	Shaftstop
Skin of the Vipermagi	Skin of the Vipermagi
Blackhorn	Blackhorn
Valkiry Wing	Valkyrie Wing
Peasent Crown	Peasant Crown
Demon Machine	Demon Machine
Magewrath	Magewrath
Cliffkiller	Cliffkiller
Riphook	Riphook
Razorswitch	Razorswitch
Meatscrape	Meatscrape
Coldsteel Eye	Coldsteel Eye
Pitblood Thirst	Pitblood Thirst
Gaya Wand	Gaya Wand
Ondal's Wisdom	Ondal's Wisdom
Geronimo's Fury	Geronimo's Fury
Charsi's Favor	Charsi's Favor
Doppleganger's Shadow	Doppleganger's Shadow
Deathbit	Deathbit
Warshrike	Warshrike
Gutsiphon	Gut Siphon
Razoredge	Razor's Edge
Stonerattle	Stone Rattle
Marrowgrinder	Marrow Grinder
Gore Ripper	Gore Ripper
Bush Wacker	Bush Wacker
Demonlimb	Demon Limb
Steelshade	Steel Shade
Tomb Reaver	Tomb Reaver
Death's Web	Death's Web
Gaia's Wrath	Gaia's Wrath
Khalim's Vengance	Khalim's Vengeance
Angel's Song	Angel's Song
The Reedeemer	The Redeemer
Fleshbone	Fleshbone
Odium	Odium
Blood Comet	Blood Comet
Bonehew	Bonehew
Steelrend	Steelrend
Stone Crusher	Stone Crusher
Bul-Kathos' Might	Bul-Kathos' Might
Arioc's Needle	Arioc's Needle
Shadowdancer	Shadow Dancer
Indiego's Fancy	Indiego's Fancy
Aladdin's Eviserator	Aladdin's Eviscerator
Tyrael's Mercy	Tyrael's Mercy
Souldrain	Soul Drainer
Runemaster	Rune Master
Deathcleaver	Death Cleaver
Executioner's Justice	Executioner's Justice
Wallace's Tear	Wallace's Tear
Leviathan	Leviathan
The Wanderer's Blade	The Wanderer's Blade
Qual'Kek's Enforcer	Qual-Khek's Enforcer
Dawnbringer	Dawn Bringer
Dragontooth	Dragontooth
Wisp	Wisp Projector
Gargoyle's Bite	Gargoyle's Bite
Lacerator	Lacerator
Mang Song's Lesson	Mang Song's Lesson
Viperfork	Viperfork
Blood Chalice	Blood Chalice
El Espiritu	El Espiritu
The Long Rod	The Longest Rod
Demonhorn's Edge	Demonhorn's Edge
The Ensanguinator	The Ensanguinator
The Reaper's Toll	The Reaper's Toll
Spiritkeeper	Spirit Keeper
Hellrack	Hellrack
Alma Negra	Alma Negra
Darkforge Spawn	Darkforce Spawn
Rockhew	Rockhew
Sankenkur's Resurrection	Sankekur's Resurrection
Erion's Bonehandle	Erion's Bonehandle
The Archon Magus	The Achron Magus
Widow maker	Widowmaker
Catgut	Catgut
Ghostflame	Ghostflame
Shadowkiller	Shadow Killer
Bling Bling	Bling Bling
Nebucaneezer's Storm	Nebuchadnezzar's Storm
Griffon's Eye	Griffon's Eye
Eaglewind	Eaglewind
Windhammer	Windhammer
Thunderstroke	Thunderstroke
Giantmaimer	Giant Maimer
Demon's Arch	Demon's Arch
The Scalper	The Scalper
Bloodmoon	Bloodmoon
Djinnslayer	Djinn Slayer
Cranebeak	Cranebeak
Iansang's Frenzy	Iansang's Frenzy
Warhound	Warhound
Gulletwound	Gulletwound
Headhunter's Glory	Head Hunter's Glory
Mordoc's marauder	Mordoc's Marauder
Talberd's Law	Talberd's Law
Amodeus's Manipulator	Amodeus' Manipulator
Darksoul	Darksoul
The Black Adder	The Black Adder
Earthshifter	Earth Shifter
Nature's Peace	Nature's Peace
Horazon's Chalice	Horazon's Chalice
Seraph's Hymn	Seraph's Hymn
Zakarum's Salvation	Zakarum's Salvation
Fleshripper	Fleshripper
Stonerage	Stonerage
Blood Rain	Blood Rain
Horizon's Tornado	Horizon's Tornado
Nord's Tenderizer	Nord's Tenderizer
Wrath of Cain	Wrath of Cain
Siren's call	Siren's Call
Jadetalon	Jade Talon
Wraithfang	Wraithfang
Blademaster	Blade Master
Cerebus	Cerebus' Bite
Archangel's Deliverance	Arch-angel's Deliverance
Sinblade	Sinblade
Runeslayer	Rune Slayer
Excalibur	Excalibur
Fuego Del Sol	Fuego Del Sol
Stoneraven	Stoneraven
El Infierno	El Infierno
Moonrend	Moonrend
Larzuk's Champion	Larzuk's Champion
Nightsummon	Nightsummon
Bonescapel	Bonescalpel
Rabbit Slayer	Rabbit Slayer
Pagan's Athame	Pagan's Athame
The Swashbuckler	The Swashbuckler
Kang's Virtue	Kang's Virtue
Snaketongue	Snake Tongue
Lifechoke	Lifechoke
Ethereal edge	Ethereal Edge
Palo Grande	Palo Grande
Carnageleaver	Carnage Leaver
Ghostleach	Ghost Leach
Soulreaper	Soul Reaper
Samual's Caretaker	Samuel's Caretaker
Hell's Whisper	Hell Whisper
The Harvester	The Harvester
Raiden's Crutch	Raiden's Crutch
The TreeEnt	The Treentster
Stormwillow	Stormwillow
Moonshadow	Moon Shadow
Strongoak	Strong Oak
Demonweb	Demonweb
Bloodraven's Charge	Blood Raven's Charge
Shadefalcon	Shade Falcon
Robin's Yolk	Robin's Yolk
Glimmershred	Glimmershred
Wraithflight	Wraith Flight
Lestron's Mark	Lestron's Mark
Banshee's Wail	Banshee's Wail
Windstrike	Windstrike
Medusa's Gaze	Medusa's Gaze
Titanfist	Titan's Fist
Hadeshorn	Hadeshorn
Rockstopper	Rockstopper
Stealskull	Stealskull
Darksight Helm	Darksight Helm
Crown of Thieves	Crown of Thieves
Blackhorn's Face	Blackhorn's Face
The Spirit Shroud	The Spirit Shroud
Skin of the Flayed One	Skin of Flayed One
Ironpelt	Iron Pelt
Spiritforge	Spirit Forge
Crow Caw	Crow Caw
Duriel's Shell	Duriel's Shell
Skullder's Ire	Skullder's Ire
Toothrow	Toothrow
Atma's Wail	Atma's Wail
Black Hades	Black Hades
Corpsemourn	Corpsemourn
Que-hegan's Wisdom	Que-Hegan's Wisdom
Moser's Blessed Circle	Moser's Blessed Circle
Stormchaser	Stormchaser
Tiamat's Rebuke	Tiamat's Rebuke
Gerke's Sanctuary	Gerke's Sanctuary
Radimant's Sphere	Radament's Sphere
Gravepalm	Gravepalm
Ghoulhide	Ghoulhide
Hellmouth	Hellmouth
Infernostride	Infernostride
Waterwalk	Waterwalk
Silkweave	Silkweave
Wartraveler	War Traveler
Razortail	Razortail
Gloomstrap	Gloom's Trap
Snowclash	Snowclash
Thudergod's Vigor	Thundergod's Vigor
Lidless Wall	Lidless Wall
Lanceguard	Lance Guard
Squire's Cover	Squire's Cover
Boneflame	Boneflame
Steelpillar	Steel Pillar
Nightwing's Veil	Nightwing's Veil
Hightower's Watch	Hightower's Watch
Crown of Ages	Crown of Ages
Andariel's Visage	Andariel's Visage
Darkfear	Darkfear
Dragonscale	Dragonscale
Steel Carapice	Steel Carapace
Ashrera's Wired Frame	Asheara's Wired Frame
Rainbow Facet	Rainbow Facet
Ravenlore	Ravenlore
Boneshade	Boneshade
Nethercrow	Nethercrow
Hellwarden's Husk	Hell Warden's Husk
Flamebellow	Flamebellow
Fathom	Death's Fathom
Wolfhowl	Wolfhowl
Spirit Ward	Spirit Ward
Kira's Guardian	Kira's Guardian
Orumus' Robes	Ormus' Robe
Gheed's Fortune	Gheed's Fortune
The Vicar	The Vicar
Stormlash	Stormlash
Halaberd's Reign	Halaberd's Reign
Parkersor's Calm	Parkersor's Calm
Warriv's Warder	Warriv's Warder
Spike Thorn	Spike Thorn
Dracul's Grasp	Dracul's Grasp
Frostwind	Frostwind
Templar's Might	Templar's Might
Eschuta's temper	Eschuta's Temper
Firelizard's Talons	Firelizard's Talons
Sandstorm Trek	Sandstorm Trek
Marrowwalk	Marrowwalk
Heaven's Light	Heaven's Light
Merman's Speed	Merman's Sprocket
Arachnid Mesh	Arachnid Mesh
Nosferatu's Coil	Nosferatu's Coil
Metalgird	Metalite's Girth
Verdugo's Hearty Cord	Verdungo's Hearty Cord
Sigurd's Staunch	Siggard's Stealth
Carrion Wind	Carrion Wind
Giantskull	Giant Skull
Ironward	Astreon's Iron Ward
Gillian's Brazier	Gillian's Brazier
Drakeflame	Drakeflame
Dust Storm	Dust Storm
Skulltred	Skulltred
Alma's Reflection	Alma's Reflection
Drulan's Tounge	Drulan's Tongue
Sacred Charge	Sacred Charge
Bul-Kathos	Bul-Kathos
Saracen's Chance	Saracen's Chance
Highlord's Wrath	Highlord's Wrath
Raven Frost	Raven Frost
Dwarf Star	Dwarf Star
Atma's Scarab	Atma's Scarab
Mara's Kaleidoscope	Mara's Kaleidoscope
Crescent Moon	Crescent Moon
The Rising Sun	The Rising Sun
The Cat's Eye	The Cat's Eye
Bul Katho's Wedding Band	Bul-Kathos' Wedding Band
Rings	Rings
Metalgrid	Metalgrid
Eschuta's temper	Eschuta's Temper
Stormshield	Stormshield
Blackoak Shield	Blackoak Shield
Ormus' Robes	Ormus' Robes
Arkaine's Valor	Arkaine's Valor
The Gladiator's Bane	The Gladiator's Bane
Veil of Steel	Veil of Steel
Harlequin Crest	Harlequin Crest
Lance Guard	Lance Guard
Kerke's Sanctuary	Gerke's Sanctuary
Mosers Blessed Circle	Moser's Blessed Circle
Que-Hegan's Wisdon	Que-Hegan's Wisdom
Guardian Angel	Guardian Angel
Skin of the Flayerd One	Skin of the Flayed One
Armor	Armor
Windforce	Windforce
Eaglehorn	Eaglehorn
Gimmershred	Gimmershred
Widowmaker	Widowmaker
Stormspire	Stormspire
Naj's Puzzler	Naj's Puzzler
Ethereal Edge	Ethereal Edge
Wizardspike	Wizardspike
The Grandfather	The Grandfather
Doombringer	Doombringer
Tyrael's Might	Tyrael's Might
Lightsabre	Lightsabre
The Cranium Basher	The Cranium Basher
Schaefer's Hammer	Schaefer's Hammer
Baranar's Star	Baranar's Star
Deaths's Web	Death's Web
Messerschmidt's Reaver	Messerschmidt's Reaver
Hellslayer	Hellslayer
Endlesshail	Endlesshail
The Atlantian	The Atlantean
Riftlash	Riftlash
Baezil's Vortex	Baezil's Vortex
Zakarum's Hand	Zakarum's Hand
Carin Shard	Carin Shard
The Minataur	The Minotaur
Trang-Oul's Avatar	Trang-Oul's Avatar
Trang-Oul's Guise	Trang-Oul's Guise
Trang-Oul's Wing	Trang-Oul's Wing
Trang-Oul's Mask	Trang-Oul's Mask
Trang-Oul's Scales	Trang-Oul's Scales
Trang-Oul's Claws	Trang-Oul's Claws
Trang-Oul's Girth	Trang-Oul's Girth
Natalya's Odium	Natalya's Odium
Natalya's Totem	Natalya's Totem
Natalya's Mark	Natalya's Mark
Natalya's Shadow	Natalya's Shadow
Natalya's Soul	Natalya's Soul
Griswold's Legacy	Griswold's Legacy
Griswolds's Redemption	Griswold's Redemption
Griswold's Honor	Griswold's Honor
Griswold's Heart	Griswold's Heart
Griswold's Valor	Griswold's Valor
Tang's Imperial Robes	Tang's Imperial Robes
Tang's Fore-Fathers	Tang's Fore-Fathers
Tang's Rule	Tang's Rule
Tang's Throne	Tang's Throne
Tang's Battle Standard	Tang's Battle Standard
Ogun's Fierce Visage	Ogun's Fierce Visage
Ogun's Shadow	Ogun's Shadow
Ogun's Lash	Ogun's Lash
Ogun's Vengeance	Ogun's Vengeance
Bul-Kathos' Warden	Bul-Kathos' Warden
Bul-Kathos' Children	Bul-Kathos' Children
Bul-Kathos' Sacred Charge	Bul-Kathos' Sacred Charge
Bul-Kathos' Tribal Guardian	Bul-Kathos' Tribal Guardian
Bul-Kathos' Custodian	Bul-Kathos' Custodian
Flowkrad's Howl	Flowkrad's Howl
Flowkrad's Grin	Flowkrad's Grin
Flowkrad's Fur	Flowkrad's Fur
Flowkrad's Paws	Flowkrad's Paws
Flowkrad's Sinew	Flowkrad's Sinew
Aldur's Watchtower	Aldur's Watchtower
Aldur's Stony Gaze	Aldur's Stony Gaze
Aldur's Deception	Aldur's Deception
Aldur's Guantlet	Aldur's Gauntlet
Aldur's Advance	Aldur's Advance
M'avina's Battle Hymn	M'avina's Battle Hymn
M'avina's True Sight	M'avina's True Sight
M'avina's Embrace	M'avina's Embrace
M'avina's Icy Clutch	M'avina's Icy Clutch
M'avina's Tenet	M'avina's Tenet
M'avina's Caster	M'avina's Caster
Sazabi's Grand Tribute	Sazabi's Grand Tribute
Sazabi's Cobalt Redeemer	Sazabi's Cobalt Redeemer
Sazabi's Ghost Liberator	Sazabi's Ghost Liberator
Sazabi's Mental Sheath	Sazabi's Mental Sheath
Hwanin's Majesty	Hwanin's Majesty
Hwanin's Justice	Hwanin's Justice
Hwanin's Splendor	Hwanin's Splendor
Hwanin's Refuge	Hwanin's Refuge
Hwanin's Cordon	Hwanin's Cordon
The Disciple	The Disciple
Telling of Beads	Telling of Beads
Laying of Hands	Laying of Hands
Rite of Passage	Rite of Passage
Spiritual Custodian	Dark Adherent
Credendum	Credendum
Cow King's Leathers	Cow King's Leathers
Cow King's Horns	Cow King's Horns
Cow King's Hide	Cow King's Hide
Cow King's Hoofs	Cow King's Hooves
Aragon's Masterpiece	Aragon's Masterpiece
Aragon's Sunfire	Aragon's Sunfire
Aragon's Icy Stare	Aragon's Icy Stare
Aragon's Storm Cloud	Aragon's Storm Cloud
Orphan's Call	Orphan's Call
Guillaume's Face	Guillaume's Face
Willhelm's Pride	Willhelm's Pride
Magnus' Skin	Magnus' Skin
Wihtstan's Guard	Whitstan's Guard
Titan's Revenge	Titan's Revenge
Shakabra's Crux	Shakabra's Crux
Lycander's Aim	Lycander's Aim
Shadow's Touch	Shadow Touch
The Prowler	The Prowler
Mortal Crescent	Mortal Crescent
Cutthroat	Bartuc's Chop Chop
Sarmichian Justice	Samurai Justice
Annihilus	Annihilus
Arreat's Face	Arreat's Face
The Harbinger	The Harbinger
Doomseer	Doomseer
Howling Visage	Howling Visage
Terra	Terra's Guardian
Syrian	Triad's Foliage
Jalal's Mane	Jalal's Mane
Malignant	Malignant Skull
Apothecary's Tote	Apothecary's Tote
Apocrypha	Apocrypha
Foci of Visjerei	Foci of the Vizjerei
Homunculus	Homunculus
Aurora's Guard	Aurora's Guard
Crest of Morn	Crest of Morn
Herald of Zakarum	Herald of Zakarum
Akarat's Protector	Akarat's Protector
Ancient Eye	Ancient Eye
Globe of Visjerei	Globe of the Vizjerei
The Oculus	The Oculus
Phoenix Egg	Phoenix Egg
Xenos	Xenos
Nagas	Nagas
Wyvern's Head	Wyvern's Head
Sightless Veil	Sightless Veil
ChampionFormatX	%0 %1
EskillKickSing	 Kick
EskillKickPlur	 Kicks
EskillPetLife	Pet Life: 
EskillWolfDef	Wolf Defense: 
